img_id,phase,iou_RV,dice_RV,hd_RV,assd_RV,iou_MYO,dice_MYO,hd_MYO,assd_MYO,iou_LV,dice_LV,hd_LV,assd_LV
E9V4Z8,ES,0.34794828555370017,0.5162635529608107,9.219544457292887,1.656920814956752,0.017685950413239376,0.034757186941708054,79.58643100428615,2.6795526341470004,0.33992718446602743,0.5073815777556425,26.153393661244042,2.521314185632695
F0K4T6,ED,0.39317222861527124,0.5644273127753329,63.35613624582863,3.168584600070214,0.03917033499963412,0.07538770821367695,50.48762224545735,5.646972663250422,0.3331441946237369,0.4997871887635694,67.72739475278819,3.7527912523829854
F0K4T6,ES,0.24925816023739697,0.39904988123515966,66.17401302626281,3.6012095875812697,0.07432150313153174,0.13835989117762038,53.46026561849464,4.9082684987296705,0.3086727359846736,0.47173403632103494,66.24952830020754,5.949282006593747
F2H5S1,ED,0.3244370308590586,0.4899244332493756,18.973665961010276,2.299225760413413,0.0036349574632714337,0.007243584803891445,44.553338819890925,8.429233267898715,0.24026330224905046,0.38743918620080287,13.601470508735444,2.5963787590556575
F2H5S1,ES,0.02470522178554114,0.04821917808221785,22.759613353482084,7.398511337419282,0.0006308650737402363,0.0012609346678303943,48.2078831727758,12.077198734523598,3.238341968911812e-14,3.238341968911812e-14,16.55294535724685,4.520923205532821
F3G5K5,ED,0.5496568814334754,0.7093917215080887,26.570660511172846,1.7590642675456034,0.14495944380070022,0.25321323752656993,22.9128784747792,2.406491150237479,0.20102857886856845,0.3347606916364067,33.34666400106613,4.775229369255535
F3G5K5,ES,0.33671716382945843,0.5037971725668906,44.96665431183423,3.5709937301995973,0.0918778975254435,0.16829335539013418,40.93897898091744,3.4521047314392685,0.002693170888111557,0.005371874400466807,35.34119409414458,7.423759618750381
G4S9U3,ED,0.466208012950228,0.6359370687275764,15.231546211727817,1.8059509874346897,0.10562646522533074,0.19107079750266,80.89499366462674,2.9284692186764514,0.0877862595419939,0.16140350877193757,131.19832316001603,4.209284811548109
G4S9U3,ES,0.26840965346535783,0.42322234418832266,104.65658125507444,2.0748999108334325,0.05798159778006341,0.10960795140807414,84.91171886141512,3.40384739526361,0.0010702818409025852,0.0021382751247504966,129.3560976529518,4.876482535106839
G5P4U3,ED,0.3054885404101432,0.46800646800647416,13.379088160259652,1.76735641825047,0.030345710627413182,0.05890393935629354,9.273618495495704,2.6610725285553554,0.25933660933661845,0.411862257340753,72.38784428341543,2.3068700557066864
G5P4U3,ES,0.1197604790419567,0.21390374331554038,17.944358444926362,2.603180702853336,0.0019913106444786025,0.003974706413748799,18.275666882497067,5.070959562838629,0.021103896103915967,0.041335453100178034,73.83088784512888,4.177178821018629
G7I5V7,ED,0.5063291139240561,0.6722689075630276,10.295630140987,1.246277182442764,0.051477740366636354,0.09791503593539388,55.98214000911362,7.545665989363583,0.11955040871935604,0.2135686035899076,107.53139076567363,4.735697730643052
G7I5V7,ES,0.21836401771150737,0.35845447589901763,13.74772708486752,1.55420410381798,0.006257004109086606,0.012436194895600812,60.382116557802114,13.092512776489638,0.045191612436749,0.08647526807334682,98.55455342093535,10.875276590622143
